更新时间,#genre#
10-27 08:00_NBA_常规赛_步行者VS灰熊_英文原声,https://migu.188766.xyz/play?migutoken=107f9319fe8f8597549130a743b4be11&id=d8b9PD3WQWaL9KOg39XOnctCiZj%2B3fBv8n4UhdMOMgtOIGIzrAX9awffjclOXX%2FP%2BFSd7RiIYgFaYaqtGkwio8SfZxQcFq7ROTJVpHEy8KpC9llUWTIpg9F7kHRKsz9bZ0vZ166LckH5NoLcjvxgVWDvVUWNxLlJZSWfH9EFye3J8HCkPsrKK%2FN6FyjfOzZLOhzgkqrfK1Iw54HzQaiajVgydvT3HpuOyojlz1PbB3dLvlOArF0%2FKzmxAun5QG5JdkwmniYovFDg2j%2BucudpBFvbSg3ONBGUPQgax%2FpmxF4v%2FXJOOS9%2FaoP2w%2BkphAuxBkeED%2F2zxOmde2HG0yAkPQ%3D%3D&name=%2FUyh5popttEcYgrmxPdgULgWHduNbFWUjBKubswZXFVleuvgsxmklD2QxecebtE4DN5S1PV%2FiV2DONsQM%2BcZPJgGFZxuZvxPVEKHey9w%2FqQ%3D
10-27 08:00_NBA_常规赛_步行者VS灰熊_25/26赛季常规赛全场集锦：步行者103:128灰熊（20251026）,https://migu.188766.xyz/play?migutoken=ad566c55102c22f491861b35b641e502&id=cYPMX7H%2FixD36xmqMkdMJgU9xUyLDLReU578ubwTJ3YlSmme0V0DqNDnmig%2BiiA7MJ4KZUT1XAzTUDR%2BqIpIb%2FqWWvGPoz2pUS%2BW6kHg6cuDsIp0UXGK3ITrrDveT73vdB6ETyyjEXekSNpDhGC0ygscdTDW1x5ZA72iDXQb6sF81VWU%2BmLNr0I2FUpQ4oUcJAYdUezB1JVYnwp27dl70m4EbxEz9FFh2mwkNgmhoT1IPsZxG%2B%2BrKHeQn7vvC43ijNGSyrfjNMUAQzNnFL7%2BH3q5f%2FiGCFuOr21MMEDMMUIArtgHtUfY%2Fs5vP9cFwDZkPcf0H5TjP2sw5Zk0RXgA20IvZ7jih6IDEyTyt%2FA5kjNagzyOdtxRCGziWwSChKPfz7bmsYUDF4WPLrSsc1R%2BMKgtJEqR5DJsa7qAbGVZsn1d0VRqicplm9ki6mlnyOL3LxD3HAywsxV0vII2T4tfm8nGyxGt%2FtoiXOnG%2FEbU%2Bx8p3XPBVsYXCxQ93vimZmZnwLgFEmoTFJj%2BB9UFHSyf0w%3D%3D&name=INx9UbQqDzZ3EcfOyqDteXYXHs%2BfcxMFWIyPBnyBkd6o09KqoV2zUHWhC0KfXeTAkFIn1GDZthM1Om5DwB5J8pA7bfu2vXV%2ByKm7PHnYkaJBRxvP0vDSTlhSM32Fvh3KaV31yLlPq%2BnKsOr7tCG0ydocrV%2FoJ7UKD1X7clj%2BwcEWASX5KiTDpJCuMpUpaSer
10-27 08:00:00_篮球直播节目_《早安Tip-Off》2025-26赛季第六期_柯凡 孔德昕 果果,http://www.i-movie.cn:35455/txsport/100002:20256713/350475/1391148000.m3u8?txtoken=bbed5fbaa447ddd22033aea9ec26f333ec83828227eda41f86dd24054e8bc657f7e821d16985fb1661448437a4af4ad1333bdee5d45603be0092c26846f519a319076dd0930e483f7593145b496caf01a9e04ab15e81839118f2aa2449f5bad98350a4cf353dc0f05c997290b69ca88446f59d728420777d8266178eba
10-27 07:30_马拉松系列赛_天津银行·2025天津马拉松_天津马拉松、常州西太湖半马等6场,https://migu.188766.xyz/play?migutoken=808c254ab6dca25d89fe1e7dad262cd1&id=4f4tjREw7HQOzgeOgYmtLOgf%2BwIBp33HBVXGtMKTlfwEbCMpHLzY6kTWoQN%2BSXA%2FPV%2B7zUL4T87wYcDyr4AknnIGfWKifcXVWUYoOripzYxmz5KqZGOul5VnFtc%2FbmhArm%2FDt6aVDGOm5AJPCv3hcy6bggnENpUK2t4skFr6j%2B76aUG%2BzhBhqISp29Oea9w%2B97c4dKpAL08rNlG2JgndJ5rLkNzDE4ZgBBLleL1a85orp5C3LNa0%2FBnSsY9jNB1KbB8ecoxUm98TzuXdISr%2BDT%2B8g%2B9J4kXn4vyZ7EnpO4JX6J0qErheO9dZJCXzNPWQfXUIhfR%2BFQ21RQ6oBqC9unlB0v3At3NgX6UsNqzoFJDfEXeJqMQ6tBxz48ogIMZzERBz%2Fjf4m8ey%2F19T2gx%2FRD3YWKdAYiJVCUWP76cetakS2mKojrZ64yVem3Z%2BxNVP3r%2BWDTjmviJIFPeiecBaeAvbUjNkl%2BUN6tvrlpoZFP9pNbmuAF5W9nEElY0B7YliaX7HOztR8r%2BvsDIZ8xVXZwDJo1%2BfnlZqUyIlRJLY5Msg%2BeBB2G%2FNrzvYALXqYTVf&name=EsDxdNfF8kBS6x1t3LWagZZU0WAETTuA7hpJ7nZuD690%2FZbyKN61eZgOLfIQbr8FublyAhfFG5ybBwMqzY%2FIjbIS3XS2MG8awzMCa02HFLYqHxdaYzsCXBx3dip5SGvTNhowaQsfRKFxPA7yNt1%2B5qbfnkYUWFxWD%2BWap5jpKZEaOqx4U%2FteSmddwCgEBLLX
10-27 07:30_NBA常规赛_猛龙vs独行侠 英文原音,https://migu.188766.xyz/play?migutoken=b0338448a5d7d177d6e2ed77f24c126e&id=M5YQJn072LLtUwiMKGifNk%2FgdZzenN4xc6tNGnjoqz%2FvtVp2y%2Bv3CSA2FjcT2%2FOii4JSlqvXnEaK4n1qkSrqVgcuFuWhDD40pola1cU8suQZc72QCS%2BRjHC7I4Xl8iQO9qsYYkaPQfIFJ90ku6gN7tHAHX26tz6KXbLNj%2BntKM1iKqGFk310k%2FnnS4eR2DC3ovWvbFFPvpORD4KJmTkBlWzlt1BmZaJRWNtsfmZ%2FdC9oCRWgxtgC0DdHH6VI4zHT1QYrtdbXoODccPJOW6j0VKe9UNeFvjZ1hGgIXHsu59ZJNL9KZ4aEsOxMLqWx76Ky&name=evOZPYPpiWhy5GPORP1NJ48NnxaFDqDdEwXtbXcPHW7eLQhX8PRlQkUj113gNScMSkcantssgMK2N%2FGGjL35avngYl2%2BByalvpweLowVYIo%3D
10-27 07:30_NBA常规赛_猛龙vs独行侠 王兆丰,https://migu.188766.xyz/play?migutoken=5183633d27a5e5cd7fb899767ad077d0&id=jqV7SSy%2BDMUmSE%2FfNSpG3zvDmw2qV2AF8mnlM4UYN07YFaZBhmOG3IpME%2F9fv4WabzgOwiDf4xGRev1q42Z%2B78HvFKbq892a%2FFrPoqkDBhG57rBfdDnHLaCA3vK8CQJU1T8n7MK4Qza4SED2VeTk4ruPYHNM153AH1RVInyHchb3HfYR7AJEIlBPKzadFTYg%2BUZgcG1yrVAiJR4%2FLNxDAZxiAE7Kacuoq6nZ2VGPO0GGNrOObqNSM6yAhYHUVzPCzFzu5P%2F5b2nZG16jDPoy6alF2zZLREW4SRpDz0QKJHJwq8nL4nVhHLiEImPbM6DK&name=Dql6BjULKE67HduuuE4UOuWOad8QvE5HdWyVRP8T%2B82spDSJ3u89pm0YFLNQsLIKerIBpaqqBPhR%2BGOC9%2FnVmKQ96dbpibX5xtfiNtmZzPI%3D
10-27 07:30_NBA常规赛_猛龙VS独行侠_英文原声,https://migu.188766.xyz/play?migutoken=e83126dc1310cf03b3c4b36bd6a36613&id=q6mHG8upm1UmK1CNtpxAVDVwcgs6EMGCtoVx8gVAn%2Fe%2F5crdjxpI7WuvYJHE97BJwedd8IKCIusoWaDSQGBPTyeBI0%2B%2FDTFr86jfYh7ojZkhamOR224OUXTZoAORHSw%2FOR09ss%2FR9gSgDGFoYCP45%2BG8gFHbjZZ%2FbDxdciaqCo4WXTnCDOtcAsBzDO2LIX3vj1Z4zISD1dJyr1Q%2Brcxdgg%3D%3D&name=ET6U6P377LdzMErXF5RpKPbKsD5SimpfRB%2BPnyTVgiaAA%2FTLDGoZBRsW6XdAVlkKrVHlJDJUics91vigEH3sOYnIKgJDZQEynEwqmTmFwys%3D
10-27 07:30_NBA常规赛_猛龙VS独行侠_英文原声,https://migu.188766.xyz/play?migutoken=b9aa10fa12efe17eb4f80c4c795aff3e&id=PE0yZD4ouB0As3I9KW4tGnlHqRX4gJPlIR%2BDJuXDx0zT6lKBLcG9OWWoOynChffetHAMzXgmZbUcangg0PFYJLZTQYtjh61JOJ%2FP%2B2Y%2BMH8Fs7kRHE3gqdUIpC1kJ74fwW6ldeiebnDq0wFfuEonR91q7P21MQzU2YlOw2FS%2B0Rx0K4FMoTgyehJw51kN%2FCTdaHvLCh%2Fwl1uIllcBbq4rw%3D%3D&name=mds%2B2YlH4bh12VKghqWbBNJ4IuTW8Pk%2BpHZC6ISRGBJ6CITW5JiHgKiNeHinhVmnelqfzG%2FwHz55Z434DBILlL676xz%2FHOwLmR%2FI8Zmfc5o%3D
10-27 07:30_NBA常规赛_猛龙VS独行侠_英文原声,https://migu.188766.xyz/play?migutoken=46ac2f80ef98223ece7391b6e398a632&id=BTXqe%2BFZSRhijIp0KDohO0aa9YkUQbUf4jrCH9326pXL1R19NjsVJCeVruqkahtESsmAEH5bugUTfAaPIG4byzzhEKPI2DW16iwqQ4iIV4yfx1hyZOT80YPTZEHk%2F%2FBSGYLfELLXqgRlJSBbHF095FG21WFEjtJ%2BTaY%2Bpq%2BsSYIPMvuT3dr%2BoYInA7xQGUMKrIjZqkRH9SA%2F%2BtCWI2DA%2FA%3D%3D&name=RqHWhPssA%2BlhTZ81D2jx9B5q173%2BvtEz8kdN2VxveT6aoXDfykVDzk6%2Fh6dS7nxEdSJ2%2FAkuz8AlznkAt4ynfWhjazyfJsLVkBTqrVwqCes%3D
10-27 07:30_NBA常规赛_猛龙VS独行侠_英文原声,https://migu.188766.xyz/play?migutoken=0969d7a6c33fc4c061d40d437d2fafef&id=DpMaosErYVU4XvKLNdHiz%2BCFDuqhVTfripvv6xtupnUeLyNppiT1kREn1434qy7OszJf5gCzk%2FbICEgqd3%2Fz4oM6mvl7jHg6%2B4A2RC5zZfq92sdHrdLUhxBJViqiNMLqjQOfRloeIFPUkN%2BZbqYKxrCZwN4cgKpRvTJu2FFM3FH%2F31jEBJSLIcWDhtz93SrzIvzEPO0Q5E2dobrc0XF2tg%3D%3D&name=Jd34Qy0l5PEtVwOaP2yK9DioETrQjGBFROvEMdIZrOSxgH2lCKY7LXRxQCWrmA8BPlQq%2FwoVP24SUn3JKutwI6ge%2F268ztiEaCtuT%2BMN7ik%3D
10-27 07:30_NBA常规赛_猛龙VS独行侠_盛哲,https://migu.188766.xyz/play?migutoken=d5534197ac0bf00af54ded84545e8646&id=Nmy6THks6q%2BAnH0Chq2zfLUMMufAuFIyr9y5yKX2m07zsLeEOE2xqy%2F3eG7oV20jkM3zotLNysbwrxNiy8oHxQVXvbdj8NFs%2Bz5tcbG%2BCi2IxvEatQQ%2FinMuRvZbJyTlP%2BPJYHg73Av1f0nZmlQR02Gm16VTTrsTWPHt5aItbdWy7oeBZW1B6ufTFzC0W3%2FxMkMS4oOqmW57Y41V%2BE980Q%3D%3D&name=Nb%2FYR26m%2B9CRgq964I3Dtg4QsKJBY9YpZohBcb4Vz6DMz3y%2FAwbHWkVnPWwhFAhcQ1v20MN%2FhvDOv1ZmlRtME9rSbvEdj3k2JzyE8EpjsTk%3D
10-27 07:30_NBA常规赛_猛龙VS独行侠_盛哲,https://migu.188766.xyz/play?migutoken=c55fa70de2ecd9ecdb17567f53a25283&id=vlXSn4ksAdJwDx%2FGyqj1J82dUaYDAamAKvxMTXBPJQ3Zqodl2bWGVz%2FDAtW%2F3CquPUdDi5fwyyqSa%2FN6dEPIbBmpNYA6024L1cy0aRUX4AlaZUO2sQNqiN%2FgaBY7Z7AxEra5AQ3CspHgSriGmYc%2FzKscH0NiJhEEoFbjqEk5eNZ7SMsXxwAfQr17FkN9e4uzI2xWBmRsYLpLf%2FHYMplEmg%3D%3D&name=mMI%2BfGDBpZtREvXA2DvAQWsISx1pqMe%2Frm1B%2BRf08H%2BKfTUFH%2BLHW13AVDW7VCDbR%2FjbGd6vqShUGcmBqZ41FPB8s7MwLqq8zoj0jfeyS70%3D
10-27 07:30_NBA常规赛_猛龙VS独行侠_盛哲,https://migu.188766.xyz/play?migutoken=290784c3a35f898bbc05b79070c1cf98&id=wm01Khs9GC1hLcCt1EjiDlGLi9kK1Dm7P7tz%2BCDNu11ahAo%2BhnV2mlfvRTsm%2BdshKOLPxtE3%2FpM0twLHrm5pdBvkie18Yha1y9cOldtOzc4Zfd5iUVT0ew11cnZ9RYIUxRL3h26GKKtPpEt8EMYcYZl%2F%2FpVa9kkhb9XX23Z%2FICwk8%2FfkkiCMm2Qw6N0vZblk59tl%2FsoFK5DCX5oQxgVdXw%3D%3D&name=C7PEssjMQCQ9KB0nftjJO4mhCqdolNj9R7aStjRYOWEj8FHTSoSI5d5CD8MKsZYbt8VIt6RGtFh%2FSVocTpENM5RFbyAlu0QZupN%2FhXC8US4%3D
10-27 07:30_NBA常规赛_猛龙VS独行侠_盛哲,https://migu.188766.xyz/play?migutoken=2318bb4cc726b00f6e85491f29c7f600&id=Vh6g7kuwjzYe7F5nCpH27QgX3l4z2Evh7KC7NNrX4reQjmHtnSCHAiE%2FCxp8%2FT111S4Je84ElUqEUf2c%2BF9bwXG6BkhKOV0I%2Bk8RgB2IJeIbjVVcfv%2FnGva%2B6Vn%2FKCLByuilB7w5YpCp29vIm4zoYIdKlNBVazsoRPiEMYJYTtn6m2vmiu84V5C3Ra8zo5M7f%2F6nQrQjuJG%2B0oeTbvM7Ew%3D%3D&name=T%2BG9h%2F9DXZI7G18dRoKdEkYjaAbg0056nLCWdTWP7wpallHZOXLCAnV2ROmpLpPmpmiPScZfH76AwZ4AJioBjXpvjWD03aHH%2FMJjPb7xM%2BU%3D
10-27 07:30_NBA_常规赛_黄蜂VS76人_英文原声,https://migu.188766.xyz/play?migutoken=b69fe5e284ba7d15eb4e6c7b7065809e&id=rG3dGj8j4g9wNJwLGhJPF1DHI9uMYcuSLc9yzABldWxqkXhvycxXhQLEIGQOCNQSLpY2sECoXYMXA8l1tHmQbB5EoVyF3%2BfLHY4yajW1yE%2F5zfy1YJYnz3qHqchfko8on7x7W2%2B1l1OgEPRW7CFBRZ%2FIuYUNs7X%2FO6lpHnPGI3%2BbQyAgE9fmiOFw2oFrr3Vlxm9Gztjq%2F4Rdws%2Fs9zvWiNnLNj3zFDF2YxbYXlMzYu5TDJuR4V55IhEba6EKyQrsE8%2BE8BCtdb9%2BJ%2Be8OnpUQyCWUn1pbnAhflUYcvIPWdzgJGVfZB5EKzK5gcGRYCdk&name=JKuQ8yLLbO5UGEjNRCLQwoPRJEFn2hALf2O3EgVEuGQjc78pndYrw1zJRvxSD6sTd2IYKypL7sb9S%2FBjyclDnX0KZ1CsXhnQqPheuU33ACQ%3D
10-27 07:30_NBA_常规赛_黄蜂VS76人_刘沛元,https://migu.188766.xyz/play?migutoken=fa275be9236a6899281a9e99f88d309b&id=JAPi%2FmPJ1NbLR36epIkWEy00%2BV1du2njJg1jHfS9ueV3lcSRyQgGgne2WSH75YTVLmXS0Rnf3ED%2BlbA2lkAN6ENnIzpc6OlXvwOvTpiEVZgRlubaIKZnVBsft8wsy4zonP3zDBEsSY6iTQ%2Fg0ZEeAVLPgBTY452%2Fd%2BWyZ5pyD2PX65BPim4Csf9ltSGCR6F9CnJSKXJ4Gkjbc0ghbkP0JHzPRdLjjJrsVeJ868a6ldRofU%2F9Ch2l4DJvqzP5iDEVFUQgUWpWy%2Bxq%2FcRXDABcJz3Uy02lHk3Om6QmnXtpMZf%2FDZNZUEbr%2FyIO3jgJ4ti9&name=rBAVXTy%2BXP4VdD%2Bc0HrAghjREyiZLNuAM76SRzpPqfanlAX31SIiTYElOe%2BOxkyDRE0n87p5yGmfRKLjar7FSnmWzho4k%2FzqQ4katpPZHDY%3D
10-27 07:30_NBA_常规赛_雷霆VS老鹰_英文原声,https://migu.188766.xyz/play?migutoken=de3e776f4ae9182a41a51602fba1c6a5&id=PaxbwAzlDblIu47ggXs1k2Y0lnCnzkDXNHqKMOMLS599QpmcrseTsqW82NzQ5mXT4tyao7UkFdd5eSmtk9ANG1ia%2Fyt5GqVAqlngpDe9qZXlkTqYyr%2F2nbIXMoU8bYEdpPwyUr2tuZxHF7ZsFjgu8nY9tkfNFQj92lIeetzmXH19XYoBodIrDDp%2BTbaN1ezwszMy3nzgJKqqxMnTxBf%2FVjX2jOM99VblFv2MTTilsFQXz5%2Bne8lyK%2BpwQjSYS8VAtPLVveCtjOmHeDx3OEUufJTyIdHRdgwjHohfMZqqoVDazQ9MSr%2B9ZyTBG%2BStpLMfkin4cqANfdnElOfXwpsY8A%3D%3D&name=8e3QYBXyu%2B0GfZz1NsQYwVJfXnrcbTXvhkLJw6vtQHNePOGThXI3VLwz0SMJiqngRSwQSipxKq3eKpNCkC9YIr4CXhE6VE2r%2FFUeD%2BFxfn8%3D
10-27 07:30_NBA_常规赛_雷霆VS老鹰_罗森,https://migu.188766.xyz/play?migutoken=ba86412aec092d451973e7c1c5a11caf&id=LBWAU4NPZlEdikRzAQ2PNCW%2BFWqGyaoQ5vPcvizLmnMMngT6t2rNMuT1NOhdFAp5VXxAPtDnMjyhKd2prk%2B84ojLi60Q6YqE7wJdSFTylHs0Se%2F58bufkNwkMbwVHQ4eZB9q3QmzgFKomboPRQc0UL16DNU5IZRf77T9zFUqI2UgWNBO%2FXjv7Ir4szNHdo7gcgbfchWrzjrL4mblR59Wt9J0RAeTHF595awCk1Uh8D%2F0dV5sAnuhjVeeCACaMXEHivssvQh2gT%2BeoNenfRWKEyCBs7%2FWaq7%2Fz34JBm8RAtKYuyJzbNAn5Vaw4cJ4mMxo&name=axZElCxQV%2FT41%2BJ%2B3weMWJ6IeHfPyOTppYlhUnDK8jAfg922bOkJ33B2jZSnTLmWBmP9KBBsPRzaqXNxQJXYNTlxAjrPpu53SCTdZa8n8FQ%3D
10-27 07:30_NBA_常规赛_猛龙VS独行侠_英文原声,https://migu.188766.xyz/play?migutoken=ab4f0f0c0017b14f127aa0e38bc35256&id=3Z4cFJCrnTOlpDsCzBwO74YQRDvJPe62R7S86D1aVeHm8fILZIf3nkWOdKpP6njNI0wLoGX3B96hU3Tb1PR4c%2Fbgb2PbC34ALot6lIimhZrRdk%2BMSKukhZAmyT6IbDJNrKTC1FtrNzLoxoGICesmgKDXsk5S5fahLrabNrhStbdfCNXFF1xuGxOKnT7losw%2FGWmWxd2pllnetjoCVxIp5WUqUOxGjC9ukW0sF30vSTrkb1k%2BqcB6%2F5RlkrULmyFaSuLMqvOrAPoCilorQnWh3n%2F24IE9G%2FqqKpCLdF3kyASFQD%2BxWO0UkMXv7Xa6GoRGf9ddz0ZkU1O9KSe%2BI7dXGQ%3D%3D&name=YwRVy4agjHXXu4HW7UexI5uUbUkmL2CTMPSL8TBp7uakX%2F8zgYPNthRCOCivf47adX7ekM73Dt%2BBIvnd1TwRxEcXlnHt2r7uDwpzZI1UBlw%3D
10-27 07:30_NBA_常规赛_猛龙VS独行侠_盛哲,https://migu.188766.xyz/play?migutoken=7a1d6999e3187c7d64d823cef7dab462&id=e4lP3w1%2BeGKlbmW5QuqJB7q4n9Q1Ie8seC6ytte3ec91y29rQBU7rhr2eOa2J26k9wZ3wc%2FvqkiyToittYArCA90jXRc8gxXQXfeuk7Dpr9E7bIDymlu1tFAaztuyIr9bA5fr26Xmv1No993WHxBDyfzxl1draJzNxVYxkB5HY8MYqlqoQ0L%2BgeJ1bwEjmqOkvQlaK0KI%2FWY6b1bZTL4UeeX%2BKExCsQqPxP66OzAoK%2F1Lla8b3VB8mfkhUCj6m%2Bm%2FO1Dq%2Fk8MZdx%2BHAz8HJmQuLjhugbLWsun8osxzyWS5HezjWB9tW5UQeEiIEuv7Md&name=F7TQ305ZYWK40OhwU1QDTyScS3ku5D92GmcNfE9QXVcG2iC4f%2FsMBQG3UTUr5UcA9ZAgVUyeyjbApsfs9qyZEE%2Fo%2BxoUXSo0v0T1wovEni8%3D
10-27 07:30:00_NBA常规赛_独行侠 vs 猛龙_英文原音,http://www.i-movie.cn:35455/txsport/100000:10022500111/350033/1391095300.m3u8?txtoken=f1c3f28decad7683fbde0b9a8d9c9bfb9682a2ecedd38aa95b2bb06644432c872bcd7e3dbfc638939dbc15c3460c9895ee3d2e3f41a5e90b11135782aaa64fa62abb9d9f158ab05d947b567a723b4013c686ceedcdc7581554817de881472ebe49d20d0f82939b22df0d79d4e337da081d9d621af29d0c826557b3c702
10-27 07:30:00_NBA常规赛_独行侠 vs 猛龙_王兆丰,http://www.i-movie.cn:35455/txsport/100000:10022500111/350033/1391095100.m3u8?txtoken=f2b067d048333ec81950689d9e305e9d174f76a0caf1b68cd2af09bf5fea11b8b159e0caa4affe68135d7349ae7b8327ab74477ff1eed048f39f813c4dd55a96b6f6f4b02be0ec679290d1254bc8f29f55e1ebc20882b67b8e377de053a1b24dfb88cbd9fd8ecfad768a98a230e147a8c1d96a8ca43c2f8fe1748c2c6a
10-27 07:00_NBA常规赛_步行者vs森林狼 英文原音,https://migu.188766.xyz/play?migutoken=b25ef85b6dddc85d9797c21d0bb94340&id=fH01txXtkU9HTE1Q5%2BfUl93n3z3pBkbqNJl2nX80iFiUrvp8FWlb9Wqvq40XIi2vg%2Bw9jB38Gh0hBk21NfxXu3RuiLLnfswK4WGYMLR52t5xyu15A0T2LhuVf2SWpMsAAPEUZ1n%2FrSULByLcldkvYikDIGvpRmiNGtz%2Ftqx0S2BwuaeWi4AlaTcq4sni68C5SUzhJWRHlV%2FcqWgzbNvp%2FIROMvHhpVw8NgBfDdEMnEXjhGdzz3vqAPcSq7Kkng1dnjANPG1uVpk9xNklNQo226R%2FZ88%2Fam8u2TXPC1Gkx960ZHX%2B4ptaPFFh0Knf1nHr&name=Ml6aqaurPcpYd1qQy0pqTVBBGikWMemleXD85UDw3rSrNPZQKsAk71XXSkEJYTEL6PNEQkseK2UhGXjoL9Wl1JDP7r0CYRMtJzBHI41%2FQaA%3D
10-27 07:00_NBA常规赛_步行者vs森林狼 孔祥宇,https://migu.188766.xyz/play?migutoken=53d3c2f28638ff28f11684182419eab1&id=hQxH1NP7K%2Bi2nSzfyeOEaYdnPtbEX0vS%2BTbhRQfxiTnyrwDf%2BrdvNVNwKWd8k3SHxZ1v7NsNEQ7deuHl0M3nq%2Bp3VUdRpJIzDGjcHIXP4a8jIh8k%2FsdzopafSbcODKeTHTHmBs4WFvjybJ8KRNipCqe1ivMFTxP9nPbTAG6fheO4wSTrLsYdzFQha0tHRLPhjgQTN2vIdVJUg01Y%2FQ%2B9mIEMRXLC4QHcMv9kbv7m1x788APlKEiJIWys6adGCEZsbMsLifeMssEIVI12Dx5QXUzln63fxCEXyZeDPI%2FvuQzejjAncbeB0bMf1djfyfzI&name=outaCAk1dQfXdGzQDoF4DjHAEl7Civ67oU9gZfSHsZFQCR2pI%2BfOgrlgswSNliio3ZTbB5XV2ZYtMM07jCxSbkc%2Fz0TlQkEB8M3gLYsZlO0%3D
10-27 07:00_NBA常规赛_步行者VS森林狼_英文原声,https://migu.188766.xyz/play?migutoken=d64e35b34f65e017dc5c1a84d03bee03&id=yzRws%2BbJ99kRtv4u9T5GkKreNWJoNO7jM1kaZ8jSXxleohZ9SK5UxoWIJYFSwWpgEmOrjPifCgq%2B%2FSMDGma7Zrz%2BBpdSEjna0DQFCawtk6b%2F%2FbnmZUhBSLrJs4NqXp2Ku6zHp8CJXoON1gsHSj1Yu%2Bbs%2FuW9lFBH7%2FJKpBnLSkuaO0HNHZNpSW4XzFUWBzh%2Bb0L6fU%2BgI9yQzbP%2Fbr%2F%2Bag%3D%3D&name=QYcsxuaTVoQgtrmLY2nZp74q62LoE57n3BDFVkw2aIrhoCCWWEFRloHtw3ruVW23Ul2rfqIAsjuS4nb3No8fr85oxsvmLI24tzpAZqpvIQs%3D
10-27 07:00_NBA常规赛_步行者VS森林狼_英文原声,https://migu.188766.xyz/play?migutoken=d3c11da1eb9413b4281ffced05112683&id=li2U790WaT6yCNe7UXu%2FrlPqni9N4%2BCf6HsS5vGB0UKKIPysIbnbkBf7ljIhvsnIkmdX9Bw4aRtO7vvs6raKbbtF%2FPy264pW97m%2FkN%2B7mNqKt4i5JD3FufkAJRNXR3ErbuNNQxPIXYrKYYyvrU7RocthQwGxkSq2PtqHoNePpuWZ2N%2F2PHujFc6u8tMfiHI2vItLAWl9LrOyuem%2FNIJs2Q%3D%3D&name=kFtzkq0ZEAFgIj6gFIU7XPxUHbcWzoTv01ukE18ZIsf5sqNiXf0C10f%2F9ptx4ex5Cqn8ZRSXufAKSBmMnH7SvLgkz%2BHmBc3I%2FcZDWw4OSJQ%3D
10-27 07:00_NBA常规赛_步行者VS森林狼_英文原声,https://migu.188766.xyz/play?migutoken=c326dc97e2342924038df515c7af9413&id=%2FlwK5VOtx08%2FIzqHfYEVkQ043ahz8yCj9h4UnYat0owsyf59kpcp0S1qML%2BjB04Af3v5ULzioi%2BsungXg44RJdjcA2ARPwwHBG7Zmh5a3yMqxpr%2BnvD%2BKU2JIn2O9iqHUAs2KzMbVFblxsI9tcHp%2Bbr3548NGk0Vlu1Ty3r%2FW15XWQCCxDHC9x1g6pF%2B%2BtR7%2FM1BiApZe5H7DkZ%2FiHy%2B%2Bw%3D%3D&name=F2UMtumsHJbbPnb8%2BQ0lmi2MRDTU3YA1GpR57jh2oGtldm0v0XixfPvEdRq5xbZBlx5CVQCzc4tLo%2BhisCnv1a7SMuDXQvLCydkwoDJg5nw%3D
10-27 07:00_NBA常规赛_步行者VS森林狼_英文原声,https://migu.188766.xyz/play?migutoken=51cb65ad7a7293c5825931106cf97c98&id=LBt3ZREtYqR0RhYWO0X1yNLqHyqcsooIxzy83HsbCs27BZ5x4YvUFhiR9mHOxT%2FxgsMsbIpMhVkRJu7VNRFVavBRpZsySiBp%2BlVdjuHFQWQqENhvZSk3tdZ6xtZ%2FU7ilRCyEI5xHE9q%2BBAvy%2BXTA8hvOueEG%2BoVBYqq0swkP%2Fgm6XyA9uWaYEBtifsuZ7ZvU1JjqsMrAAyi0X5cWHXLb0A%3D%3D&name=NVTfph%2BNB0UKQkGsOyFjOXSAXFt%2F%2B6QFwhrlx3XRGXKOsCOkoAgV5mMnZk5qZGfHDdo5Ak5beEe0zMJymxOCK0%2FFhYJrYjloWhe66hJBuU0%3D
10-27 07:00_NBA常规赛_步行者VS森林狼_罗森,https://migu.188766.xyz/play?migutoken=c17dcde7fc5fd58ac6f26463cacb00c9&id=7XAddKTdw9o7riv2CTar%2FwAud69n5Vu05TDoq7xJSPflijc4wxXc6mpOEgyqNIkS8TntS47ActtmXyhaH7gnKNkmbjMPKz6EFC%2Blq0eCv4XG5bYZZf5wgpnEdKDYDB%2F%2BI5LzN5n%2FK5IwqTgjUioBzTFm9M5GarQj65tJ1CybqtFiD5IfVZUjHl9o8TMxYYYs6u8z4flCL%2FhBEYfyC8LVjw%3D%3D&name=el1nwT%2FokdAFtPjJZ6SdVYjDFORo%2Fk7O%2FgIrfjQV1f5ZYmuw5vMgWsbZfe%2FO3r7%2BrgcFgBpoIVAd7oIjR564CxKth3lAnTFh%2Bv6m6jN7nxs%3D
